Fid,trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear,Label
10.42.0.1-10.42.0.42-42096-5351-17,8925690,03-12-22 16:40,03-12-22 16:43,423,172,74,Kingsbury St & Erie St,48,Larrabee St & Kingsbury St,Subscriber,Female,1987,1
172.217.10.238-10.42.0.42-443-52894-6,8925633,03-12-22 16:34,03-12-22 16:47,1405,739,49,Dearborn St & Monroe St,255,Indiana Ave & Roosevelt Rd,Subscriber,Female,1982,1
10.42.0.151-10.42.0.1-16351-53-17,8925628,03-12-22 16:34,03-12-22 16:40,2177,383,42,Wabash Ave & Cermak Rd,338,Calumet Ave & 18th St,Subscriber,Female,1992,1
10.42.0.211-10.42.0.1-3132-53-17,8925499,03-12-22 16:23,03-12-22 17:03,38,2434,340,Clark St & Wrightwood Ave,464,Damen Ave & Foster Ave,Customer,,,1
172.217.6.238-10.42.0.151-443-34037-6,8925402,03-12-22 16:14,03-12-22 16:21,1504,431,268,Lake Shore Dr & North Blvd,85,Michigan Ave & Oak St,Subscriber,Female,1982,0
180.163.255.159-10.42.0.42-443-58586-6,8925389,03-12-22 16:13,03-12-22 16:34,2732,1295,143,Sedgwick St & Webster Ave,152,Lincoln Ave & Diversey Pkwy,Customer,,,0
10.42.0.211-10.42.0.1-53074-53-17,8925291,03-12-22 16:03,03-12-22 16:07,1813,276,267,Lake Park Ave & 47th St,252,Greenwood Ave & 47th St,Subscriber,Male,1946,1
172.217.12.130-10.42.0.151-443-56144-6,8925243,03-12-22 15:59,03-12-22 16:15,212,960,59,Wabash Ave & Roosevelt Rd,172,Rush St & Cedar St,Customer,,,1
203.205.147.229-10.42.0.211-80-57572-6,8925222,03-12-22 15:56,03-12-22 16:19,1810,1374,35,Streeter Dr & Grand Ave,85,Michigan Ave & Oak St,Customer,,,0
172.217.12.176-10.42.0.42-443-54836-6,8925208,03-12-22 15:54,03-12-22 17:25,2802,5464,26,McClurg Ct & Illinois St,26,McClurg Ct & Illinois St,Customer,,,0
10.42.0.151-10.42.0.1-23281-53-17,8925187,03-12-22 15:52,03-12-22 15:59,4055,446,93,Sheffield Ave & Willow St,327,Sheffield Ave & Webster Ave,Subscriber,Male,1984,1
172.217.7.227-10.42.0.42-443-33848-6,8925185,03-12-22 15:51,03-12-22 16:01,228,578,377,Kedzie Ave & Lake St,435,Kedzie Ave & Roosevelt Rd,Subscriber,Male,1949,1
10.42.0.211-125.39.133.40-50444-80-6,8925140,03-12-22 15:47,03-12-22 16:02,3450,876,73,Jefferson St & Monroe St,119,Ashland Ave & Lake St,Subscriber,Male,1974,0
172.217.11.14-10.42.0.151-443-45864-6,8925063,03-12-22 15:41,03-12-22 15:48,4684,436,25,Michigan Ave & Pearson St,47,State St & Kinzie St,Subscriber,Male,1983,1
172.217.3.110-10.42.0.211-443-52839-6,8924995,03-12-22 15:35,03-12-22 15:40,3567,333,73,Jefferson St & Monroe St,56,Desplaines St & Kinzie St,Subscriber,Male,1977,1
10.42.0.42-104.192.110.245-36275-443-6,8924905,03-12-22 15:25,03-12-22 15:39,1227,840,212,Orleans St & Ohio St,60,Dayton St & North Ave,Subscriber,Female,1978,0
10.42.0.211-104.244.43.163-39538-443-6,8924771,03-12-22 15:13,03-12-22 15:31,3003,1026,287,Franklin St & Monroe St,85,Michigan Ave & Oak St,Subscriber,Female,1976,1
172.217.7.206-10.42.0.42-443-42149-6,8924675,03-12-22 15:05,03-12-22 15:19,2099,864,175,Wells St & Polk St,4,Burnham Harbor,Customer,,,0
10.42.0.151-103.235.46.212-55212-443-6,8924652,03-12-22 15:02,03-12-22 15:09,2163,443,110,Dearborn St & Erie St,291,Wells St & Evergreen Ave,Subscriber,Male,1987,0
172.217.10.42-10.42.0.151-443-42960-6,8924623,03-12-22 14:59,03-12-22 15:07,2846,428,195,Columbus Dr & Randolph St,43,Michigan Ave & Washington St,Customer,,,0
10.42.0.211-23.101.151.89-51064-443-6,8924489,03-12-22 14:45,03-12-22 15:11,1217,1546,255,Indiana Ave & Roosevelt Rd,337,Clark St & Chicago Ave,Customer,,,0
172.217.3.110-10.42.0.211-443-36036-6,8924437,03-12-22 14:40,03-12-22 14:53,3493,820,341,Adler Planetarium,76,Lake Shore Dr & Monroe St,Customer,,,0
10.42.0.211-47.93.76.169-58598-80-6,8924280,03-12-22 14:30,03-12-22 14:31,418,82,134,Peoria St & Jackson Blvd,134,Peoria St & Jackson Blvd,Subscriber,Male,1997,1
10.42.0.211-54.192.38.236-54586-443-6,8924023,03-12-22 14:07,03-12-22 14:53,2727,2800,53,Wells St & Huron St,3,Shedd Aquarium,Customer,,,0
10.42.0.211-10.42.0.1-40100-53-17,8923981,03-12-22 14:03,03-12-22 14:21,319,1063,504,Campbell Ave & Fullerton Ave,504,Campbell Ave & Fullerton Ave,Subscriber,Male,1960,1
10.42.0.211-64.71.142.124-35762-80-6,8923968,03-12-22 14:02,03-12-22 14:39,2942,2209,257,Lincoln Ave & Waveland Ave,304,Broadway & Waveland Ave,Customer,,,0
10.42.0.211-72.30.2.182-45960-443-6,8923962,03-12-22 14:01,03-12-22 14:14,4801,771,89,Financial Pl & Congress Pkwy,96,Desplaines St & Randolph St,Subscriber,Male,1994,0
174.129.32.117-10.42.0.211-443-50864-6,8923885,03-12-22 13:53,03-12-22 14:00,1804,412,22,May St & Taylor St,274,Racine Ave & 15th St,Subscriber,Female,1982,1
10.42.0.211-64.71.142.124-51110-443-6,8923807,03-12-22 13:47,03-12-22 14:02,2919,955,66,Clinton St & Lake St,283,LaSalle St & Jackson Blvd,Customer,,,0
172.217.6.238-10.42.0.211-443-34136-6,8923779,03-12-22 13:45,03-12-22 13:54,2539,569,364,Larrabee St & Oak St,364,Larrabee St & Oak St,Subscriber,Female,1987,0
10.42.0.211-52.84.143.231-33897-80-6,8923748,03-12-22 13:42,03-12-22 14:02,3786,1195,96,Desplaines St & Randolph St,287,Franklin St & Monroe St,Customer,,,0
10.42.0.211-77.234.41.79-57614-443-6,8923714,03-12-22 13:39,03-12-22 13:50,2744,658,349,Halsted St & Wrightwood Ave,94,Clark St & Armitage Ave,Customer,,,1
10.42.0.211-35.190.173.96-52665-443-6,8923640,03-12-22 13:33,03-12-22 13:41,516,492,212,Orleans St & Ohio St,56,Desplaines St & Kinzie St,Subscriber,Female,1991,1
10.42.0.211-10.42.0.1-18857-53-17,8923591,03-12-22 13:30,03-12-22 13:41,542,661,183,Damen Ave & Augusta Blvd,92,Carpenter St & Huron St,Subscriber,Female,1987,1
10.42.0.211-10.42.0.1-43173-53-17,8923560,03-12-22 13:28,03-12-22 14:43,1311,4510,76,Lake Shore Dr & Monroe St,194,Wabash Ave & Wacker Pl,Customer,,,0
10.42.0.42-104.193.88.109-49936-80-6,8923446,03-12-22 13:16,03-12-22 14:45,1059,5304,329,Lake Shore Dr & Diversey Pkwy,13,Wilton Ave & Diversey Pkwy,Customer,,,0
172.217.12.130-10.42.0.211-443-46899-6,8923433,03-12-22 13:15,03-12-22 13:24,485,541,340,Clark St & Wrightwood Ave,117,Wilton Ave & Belmont Ave,Subscriber,Female,1993,1
192.229.163.180-10.42.0.151-443-33889-6,8923427,03-12-22 13:15,03-12-22 13:44,2699,1756,27,Larrabee St & North Ave,45,Michigan Ave & Congress Pkwy,Subscriber,Male,1990,0
172.217.10.238-10.42.0.151-443-52178-6,8923423,03-12-22 13:14,03-12-22 13:27,226,755,182,Wells St & Elm St,191,Canal St & Monroe St (*),Subscriber,Male,1986,0
10.42.0.211-104.254.66.16-49778-80-6,8923351,03-12-22 13:08,03-12-22 13:22,291,837,158,Milwaukee Ave & Wabansia Ave,188,Greenview Ave & Fullerton Ave,Subscriber,Male,1984,1
10.42.0.42-23.15.4.8-56513-80-6,8923171,03-12-22 12:52,03-12-22 13:16,175,1471,6,Dusable Harbor,173,Mies van der Rohe Way & Chicago Ave,Customer,,,1
10.42.0.211-52.84.143.103-37747-443-6,8923086,03-12-22 12:43,03-12-22 13:00,4453,1030,308,Seeley Ave & Roscoe St,117,Wilton Ave & Belmont Ave,Customer,,,0
172.217.12.174-10.42.0.211-443-34503-6,8923067,03-12-22 12:41,03-12-22 12:44,3028,135,194,Wabash Ave & Wacker Pl,44,State St & Randolph St,Subscriber,Male,1977,1
182.22.120.231-10.42.0.151-443-35652-6,8922971,03-12-22 12:32,03-12-22 12:39,2488,410,22,May St & Taylor St,274,Racine Ave & 15th St,Subscriber,Male,1975,0
10.42.0.211-10.42.0.1-41787-53-17,8922930,03-12-22 12:27,03-12-22 12:53,1371,1601,220,Hampden Ct & Diversey Pkwy,24,Fairbanks Ct & Grand Ave,Subscriber,Female,1990,0
10.42.0.211-40.117.145.132-45309-443-6,8922903,03-12-22 12:24,03-12-22 12:38,1759,852,20,Sheffield Ave & Kingsbury St,69,Damen Ave & Pierce Ave,Subscriber,Female,1987,0
202.77.129.150-10.42.0.211-443-44988-6,8922867,03-12-22 12:21,03-12-22 12:27,2581,383,38,Clark St & Lake St,91,Clinton St & Washington Blvd,Subscriber,Male,1981,0
10.42.0.151-14.204.144.143-39580-80-6,8922838,03-12-22 12:18,03-12-22 12:36,1900,1078,4,Burnham Harbor,76,Lake Shore Dr & Monroe St,Customer,,,0
10.42.0.42-74.119.119.68-60972-443-6,8922768,03-12-22 12:09,03-12-22 12:48,968,2331,76,Lake Shore Dr & Monroe St,85,Michigan Ave & Oak St,Customer,,,1
10.42.0.211-31.13.65.7-53742-443-6,8922754,03-12-22 12:08,03-12-22 12:25,1792,1020,190,Southport Ave & Wrightwood Ave,177,Theater on the Lake,Subscriber,Male,1987,0
140.205.250.8-10.42.0.42-443-49464-6,8922733,03-12-22 12:05,03-12-22 12:21,1381,941,180,Ritchie Ct & Banks St,24,Fairbanks Ct & Grand Ave,Customer,,,0
10.42.0.211-10.42.0.1-52927-53-17,8922726,03-12-22 12:05,03-12-22 12:20,3195,911,320,Loomis St & Lexington St,283,LaSalle St & Jackson Blvd,Subscriber,Female,1987,0
10.42.0.151-23.22.222.60-49666-443-6,8922720,03-12-22 12:04,03-12-22 12:06,3165,127,255,Indiana Ave & Roosevelt Rd,255,Indiana Ave & Roosevelt Rd,Customer,,,0
10.42.0.211-112.73.28.69-51168-80-6,8922642,03-12-22 11:55,03-12-22 12:38,1524,2552,178,State St & 19th St,81,Daley Center Plaza,Customer,,,0
172.217.6.238-10.42.0.151-443-54113-17,8922623,03-12-22 11:54,03-12-22 12:20,3794,1589,237,MLK Jr Dr & 29th St,255,Indiana Ave & Roosevelt Rd,Subscriber,Male,1988,0
10.42.0.1-10.42.0.42-53-58946-17,8922614,03-12-22 11:53,03-12-22 12:21,1599,1656,341,Adler Planetarium,284,Michigan Ave & Jackson Blvd,Customer,,,0
10.42.0.211-54.230.36.186-46315-443-6,8922592,03-12-22 11:51,03-12-22 11:56,3160,285,308,Seeley Ave & Roscoe St,230,Lincoln Ave & Roscoe St,Subscriber,Male,1982,0
169.45.214.232-10.42.0.211-443-50233-6,8922586,03-12-22 11:50,03-12-22 12:15,2075,1451,228,Damen Ave & Melrose Ave,16,Paulina Ave & North Ave,Subscriber,Female,1977,1
10.42.0.151-10.42.0.1-3332-53-17,8922475,03-12-22 11:41,03-12-22 11:53,3767,736,347,Ashland Ave & Grace St,156,Clark St & Wellington Ave,Subscriber,Female,1981,0
10.42.0.211-23.194.141.104-55069-443-6,8922471,03-12-22 11:40,03-12-22 12:09,1179,1714,54,Ogden Ave & Chicago Ave,158,Milwaukee Ave & Wabansia Ave,Subscriber,Male,1983,1
222.73.28.96-10.42.0.211-80-41496-6,8922429,03-12-22 11:37,03-12-22 11:50,2362,749,283,LaSalle St & Jackson Blvd,194,Wabash Ave & Wacker Pl,Customer,,,0
172.217.10.74-10.42.0.151-443-38453-6,8922365,03-12-22 11:30,03-12-22 11:43,1227,778,68,Clinton St & Tilden St,212,Orleans St & Ohio St,Subscriber,Female,1984,0
8.0.6.4-8.6.0.1-0-0-0,8922320,03-12-22 11:25,03-12-22 11:47,2767,1290,289,Wells St & Concord Ln,35,Streeter Dr & Grand Ave,Customer,,,1
10.42.0.42-23.208.87.120-57769-80-6,8922248,03-12-22 11:20,03-12-22 11:31,1332,711,280,Morgan St & 31st St,411,Halsted St & 47th Pl,Subscriber,Male,1984,1
173.194.175.102-10.42.0.42-443-38606-6,8922223,03-12-22 11:16,03-12-22 11:29,1387,742,172,Rush St & Cedar St,47,State St & Kinzie St,Subscriber,Female,1986,0
10.42.0.211-104.244.43.67-51531-443-6,8922155,03-12-22 11:07,03-12-22 11:43,3143,2146,376,Artesian Ave & Hubbard St,216,California Ave & Division St,Subscriber,Male,1984,1
10.42.0.42-23.206.125.17-44313-80-6,8922104,03-12-22 11:03,03-12-22 11:07,2740,263,297,Paulina St & Montrose Ave,344,Ravenswood Ave & Lawrence Ave,Subscriber,Female,1985,0
10.42.0.211-10.42.0.1-34654-53-17,8922095,03-12-22 11:01,03-12-22 11:10,2526,572,198,Green St & Madison St,81,Daley Center Plaza,Subscriber,Female,1990,1
10.42.0.211-23.205.27.180-59853-443-6,8922093,03-12-22 11:00,03-12-22 11:13,472,726,109,900 W Harrison St,38,Clark St & Lake St,Subscriber,Male,1977,1
10.42.0.151-72.30.3.43-54237-443-6,8922012,03-12-22 10:52,03-12-22 11:02,1037,580,264,Stetson Ave & South Water St,44,State St & Randolph St,Customer,,,0
10.42.0.211-115.239.210.141-58602-80-6,8921981,03-12-22 10:48,03-12-22 10:50,814,138,214,Damen Ave & Grand Ave,128,Damen Ave & Chicago Ave,Subscriber,Male,1979,1
10.42.0.42-23.15.4.19-33847-443-6,8921740,03-12-22 10:24,03-12-22 10:33,2317,543,482,Campbell Ave & Montrose Ave,298,Lincoln Ave & Belle Plaine Ave,Subscriber,Female,1973,0
10.42.0.42-104.192.110.245-35918-80-6,8921680,03-12-22 10:16,03-12-22 10:25,2099,551,59,Wabash Ave & Roosevelt Rd,338,Calumet Ave & 18th St,Subscriber,Male,1958,0
10.42.0.211-10.42.0.1-21319-53-17,8921655,03-12-22 10:14,03-12-22 10:20,888,382,13,Wilton Ave & Diversey Pkwy,13,Wilton Ave & Diversey Pkwy,Subscriber,Male,1960,0
192.229.173.173-10.42.0.151-80-46762-6,8921615,03-12-22 10:09,03-12-22 10:20,1130,669,153,Southport Ave & Wellington Ave,299,Halsted St & Roscoe St,Subscriber,Male,1991,0
172.217.3.97-10.42.0.42-443-50578-6,8921581,03-12-22 10:06,03-12-22 10:14,1702,496,37,Dearborn St & Adams St,192,Canal St & Adams St,Subscriber,Male,1964,0
10.42.0.211-66.102.255.50-35689-443-6,8921550,03-12-22 10:00,03-12-22 10:07,3369,416,289,Wells St & Concord Ln,313,Lakeview Ave & Fullerton Pkwy,Subscriber,Female,1987,1
10.42.0.211-106.39.169.66-44283-80-6,8921504,03-12-22 9:55,03-12-22 10:08,1782,812,143,Sedgwick St & Webster Ave,310,Damen Ave & Charleston St,Subscriber,Female,1989,0
10.42.0.211-31.13.71.36-49300-443-6,8921420,03-12-22 9:44,03-12-22 9:57,3257,770,326,Clark St & Leland Ave,229,Southport Ave & Roscoe St,Subscriber,Male,1984,0
172.217.5.227-10.42.0.211-443-37710-6,8921409,03-12-22 9:42,03-12-22 10:00,2461,1029,286,Franklin St & Quincy St,255,Indiana Ave & Roosevelt Rd,Customer,,,1
174.35.73.136-10.42.0.211-80-47897-6,8921325,03-12-22 9:32,03-12-22 9:35,243,200,224,Halsted St & Willow St,113,Bissell St & Armitage Ave,Customer,,,1
172.217.10.238-10.42.0.211-443-43310-6,8921307,03-12-22 9:30,03-12-22 9:34,3044,244,320,Loomis St & Lexington St,320,Loomis St & Lexington St,Subscriber,Male,1989,0
205.204.101.182-10.42.0.211-443-60118-6,8921288,03-12-22 9:27,03-12-22 9:43,4389,985,35,Streeter Dr & Grand Ave,255,Indiana Ave & Roosevelt Rd,Subscriber,Female,1962,0
10.42.0.151-23.67.1.79-50396-443-6,8921101,03-12-22 9:00,03-12-22 9:07,57,436,313,Lakeview Ave & Fullerton Pkwy,126,Clark St & North Ave,Subscriber,Male,1986,1
10.42.0.151-10.42.0.1-64950-53-17,8921087,03-12-22 8:58,03-12-22 9:46,956,2933,120,Wentworth Ave & Archer Ave,76,Lake Shore Dr & Monroe St,Customer,,,0
10.42.0.211-106.11.94.1-42153-443-6,8921020,03-12-22 8:47,03-12-22 8:52,2055,319,164,Franklin St & Lake St,111,Sedgwick St & Huron St,Subscriber,Female,1993,0
239.255.255.250-10.42.0.1-1900-51378-17,8920981,03-12-22 8:42,03-12-22 8:51,2169,556,23,Orleans St & Elm St (*),164,Franklin St & Lake St,Subscriber,Male,1988,1
222.73.28.96-10.42.0.42-80-34044-6,8920895,03-12-22 8:26,03-12-22 8:32,1439,378,113,Bissell St & Armitage Ave,141,Clark St & Lincoln Ave,Subscriber,Female,1987,1
157.240.18.36-10.42.0.211-443-46016-6,8920875,03-12-22 8:22,03-12-22 8:39,4530,1035,14,Morgan St & 18th St,194,Wabash Ave & Wacker Pl,Subscriber,Male,1983,0
172.217.10.78-10.42.0.211-443-40744-6,8920835,03-12-22 8:13,03-12-22 8:20,421,417,291,Wells St & Evergreen Ave,331,Halsted St & Blackhawk St (*),Subscriber,Female,1990,0
10.42.0.151-10.42.0.1-28414-53-17,8920802,03-12-22 8:05,03-12-22 8:19,1989,813,333,Ashland Ave & Blackhawk St,133,Kingsbury St & Kinzie St,Subscriber,Male,1980,0
172.217.6.234-10.42.0.211-443-47699-6,8920767,03-12-22 7:56,03-12-22 8:07,2979,621,225,Halsted St & Dickens Ave,48,Larrabee St & Kingsbury St,Subscriber,Male,1993,1
10.42.0.211-69.147.82.61-46970-443-6,8920762,03-12-22 7:55,03-12-22 7:59,671,239,301,Clark St & Schiller St,126,Clark St & North Ave,Subscriber,Male,1961,0
10.42.0.211-104.192.110.245-53606-80-6,8920727,03-12-22 7:44,03-12-22 7:52,2613,464,241,Morgan St & Polk St,342,Wolcott Ave & Polk St,Subscriber,Male,1994,1
10.42.0.211-10.42.0.1-29929-53-17,8920696,03-12-22 7:36,03-12-22 7:42,3494,383,229,Southport Ave & Roscoe St,299,Halsted St & Roscoe St,Customer,,,0
10.42.0.211-104.93.181.98-53478-443-6,8920670,03-12-22 7:27,03-12-22 8:14,534,2847,260,Kedzie Ave & Milwaukee Ave,180,Ritchie Ct & Banks St,Customer,,,1
10.42.0.42-23.206.163.180-38075-443-6,8920602,03-12-22 6:47,03-12-22 7:03,2143,969,166,Ashland Ave & Wrightwood Ave,347,Ashland Ave & Grace St,Subscriber,Male,1991,1
203.205.158.62-10.42.0.151-80-53996-6,8920566,03-12-22 5:54,03-12-22 6:02,2305,487,152,Lincoln Ave & Diversey Pkwy,93,Sheffield Ave & Willow St,Subscriber,Male,1989,1
169.47.42.237-10.42.0.211-5222-50749-6,8920537,03-12-22 3:06,03-12-22 3:12,664,361,403,Wentworth Ave & 33rd St,149,Calumet Ave & 33rd St,Subscriber,Male,1974,1
10.42.0.211-23.206.166.62-39445-80-6,8920480,03-12-22 1:03,03-12-22 1:09,655,383,211,St. Clair St & Erie St,74,Kingsbury St & Erie St,Subscriber,Male,1983,0
10.42.0.42-52.84.137.241-35720-443-6,8920456,03-12-22 0:36,03-12-22 0:39,1277,148,301,Clark St & Schiller St,180,Ritchie Ct & Banks St,Subscriber,Male,1962,1
10.42.0.151-10.42.0.1-50512-53-17,8920325,03-11-22 22:51,03-11-22 22:59,1245,506,260,Kedzie Ave & Milwaukee Ave,499,Kosciuszko Park,Subscriber,Female,1982,1
180.76.168.195-10.42.0.211-80-45734-6,8920294,03-11-22 22:34,03-11-22 22:48,2657,817,30,Ashland Ave & Augusta Blvd,96,Desplaines St & Randolph St,Subscriber,Female,1983,1
10.42.0.42-23.194.140.226-54693-80-6,8920266,03-11-22 22:19,03-11-22 22:52,2015,1979,303,Broadway & Cornelia Ave,334,Lake Shore Dr & Belmont Ave,Subscriber,Male,1990,1
172.217.12.170-10.42.0.42-443-43621-6,8920137,03-11-22 21:29,03-11-22 21:33,4104,272,98,LaSalle St & Washington St,39,Wabash Ave & Adams St,Subscriber,Male,1982,0
172.217.10.142-10.42.0.151-443-44148-6,8920048,03-11-22 21:04,03-11-22 21:17,19,807,61,Wood St & Milwaukee Ave,133,Kingsbury St & Kinzie St,Subscriber,Male,1983,1
172.217.3.106-10.42.0.211-443-45901-6,8919992,03-11-22 20:50,03-11-22 20:55,1170,325,181,LaSalle St & Illinois St,56,Desplaines St & Kinzie St,Subscriber,Female,1988,1
208.80.154.224-10.42.0.211-443-33432-6,8919928,03-11-22 20:34,03-11-22 20:54,895,1205,236,Sedgwick St & Schiller St,258,Logan Blvd & Elston Ave,Customer,,,1
10.42.0.211-103.235.46.39-55844-80-6,8919890,03-11-22 20:26,03-11-22 20:34,1968,533,333,Ashland Ave & Blackhawk St,188,Greenview Ave & Fullerton Ave,Subscriber,Male,1993,0
10.42.0.211-10.42.0.1-35792-53-17,8919849,03-11-22 20:15,03-11-22 20:36,4123,1252,67,Sheffield Ave & Fullerton Ave,325,Clark St & Winnemac Ave,Subscriber,Male,1985,1
10.42.0.211-10.42.0.1-13102-53-17,8919845,03-11-22 20:14,03-11-22 20:19,621,311,36,Franklin St & Jackson Blvd,51,Clark St & Randolph St,Subscriber,Male,1991,0
10.42.0.211-104.97.95.172-59481-80-6,8919803,03-11-22 20:04,03-11-22 20:28,2527,1415,258,Logan Blvd & Elston Ave,474,Christiana Ave & Lawrence Ave,Subscriber,Male,1989,0
172.217.17.99-10.42.0.42-443-35492-6,8919799,03-11-22 20:04,03-11-22 20:21,619,1061,51,Clark St & Randolph St,301,Clark St & Schiller St,Subscriber,Female,1958,1
172.217.10.10-10.42.0.211-443-58168-6,8919777,03-11-22 20:01,03-11-22 20:11,243,605,349,Halsted St & Wrightwood Ave,20,Sheffield Ave & Kingsbury St,Subscriber,Male,1988,1
172.217.10.227-10.42.0.151-443-40921-6,8919756,03-11-22 19:58,03-11-22 20:11,2624,779,292,Southport Ave & Clark St,457,Clark St & Elmdale Ave,Subscriber,Male,1987,0
172.217.6.227-10.42.0.151-443-58911-6,8919628,03-11-22 19:32,03-11-22 19:36,2105,234,286,Franklin St & Quincy St,77,Clinton St & Madison St,Subscriber,Male,1979,0
222.73.28.96-10.42.0.42-80-41338-6,8919621,03-11-22 19:32,03-11-22 19:50,1785,1078,223,Clifton Ave & Armitage Ave,259,California Ave & Francis Pl,Subscriber,Male,1976,0
10.42.0.151-31.13.71.52-37938-443-6,8919568,03-11-22 19:25,03-11-22 19:28,1393,212,141,Clark St & Lincoln Ave,118,Sedgwick St & North Ave,Subscriber,Male,1987,1
10.42.0.211-10.42.0.1-34188-53-17,8919522,03-11-22 19:16,03-11-22 19:23,1675,402,47,State St & Kinzie St,145,Mies van der Rohe Way & Chestnut St,Subscriber,Male,1990,0
172.217.12.194-10.42.0.211-443-33049-6,8919506,03-11-22 19:14,03-11-22 19:41,3322,1563,286,Franklin St & Quincy St,157,Lake Shore Dr & Wellington Ave,Subscriber,Male,1982,0
172.217.3.99-10.42.0.151-80-51787-6,8919502,03-11-22 19:14,03-11-22 19:20,1224,362,212,Orleans St & Ohio St,110,Dearborn St & Erie St,Subscriber,Male,1964,0
10.42.0.211-10.42.0.1-5601-53-17,8919402,03-11-22 19:02,03-11-22 19:11,226,578,113,Bissell St & Armitage Ave,340,Clark St & Wrightwood Ave,Subscriber,Male,1992,0
10.42.0.211-10.42.0.1-23054-53-17,8919346,03-11-22 18:53,03-11-22 19:13,253,1197,143,Sedgwick St & Webster Ave,77,Clinton St & Madison St,Subscriber,Male,1986,1
180.149.136.194-10.42.0.211-80-57384-6,8919336,03-11-22 18:53,03-11-22 18:57,2586,254,148,State St & 33rd St,149,Calumet Ave & 33rd St,Subscriber,Female,1989,0
10.42.0.211-10.42.0.1-30632-53-17,8919334,03-11-22 18:52,03-11-22 19:15,427,1373,177,Theater on the Lake,459,Lakefront Trail & Bryn Mawr Ave,Subscriber,Male,1971,0
202.77.129.150-10.42.0.42-80-40130-6,8919314,03-11-22 18:50,03-11-22 18:51,695,81,74,Kingsbury St & Erie St,111,Sedgwick St & Huron St,Subscriber,Male,1990,1
10.42.0.42-111.221.77.148-46360-40010-17,8919300,03-11-22 18:48,03-11-22 18:58,1219,587,471,Francisco Ave & Foster Ave,462,Ravenswood Ave & Balmoral Ave,Subscriber,Male,1965,0
180.163.15.184-10.42.0.151-80-43037-6,8919193,03-11-22 18:35,03-11-22 18:49,822,856,231,Sheridan Rd & Montrose Ave,156,Clark St & Wellington Ave,Subscriber,Female,1988,1
10.42.0.211-54.243.33.165-59462-443-6,8919137,03-11-22 18:30,03-11-22 18:48,566,1053,16,Paulina Ave & North Ave,219,Damen Ave & Cortland St,Subscriber,Male,1983,1
180.149.136.194-10.42.0.211-443-54898-6,8919129,03-11-22 18:29,03-11-22 18:46,2326,1045,226,Racine Ave & Belmont Ave,463,Clark St & Berwyn Ave,Subscriber,Male,1964,0
192.229.173.173-10.42.0.211-443-50766-6,8919104,03-11-22 18:26,03-11-22 18:53,4476,1601,145,Mies van der Rohe Way & Chestnut St,114,Sheffield Ave & Addison St,Subscriber,Female,1972,0
10.42.0.151-10.42.0.1-49919-53-17,8919088,03-11-22 18:25,03-11-22 18:34,671,562,110,Dearborn St & Erie St,301,Clark St & Schiller St,Subscriber,Male,1988,0
156.154.200.36-10.42.0.42-443-60923-6,8919021,03-11-22 18:19,03-11-22 18:38,2940,1179,230,Lincoln Ave & Roscoe St,312,Clarendon Ave & Gordon Ter,Subscriber,Female,1989,0
10.42.0.211-121.12.98.62-40979-80-6,8919016,03-11-22 18:18,03-11-22 18:22,1225,218,344,Ravenswood Ave & Lawrence Ave,238,Ravenswood Ave & Montrose Ave (*),Subscriber,Male,1963,1
10.42.0.211-104.244.43.3-43875-443-6,8918966,03-11-22 18:14,03-11-22 18:35,2647,1257,248,Woodlawn Ave & 55th St,328,Ellis Ave & 58th St,Customer,,,0
10.42.0.42-119.146.74.33-47278-443-6,8918953,03-11-22 18:13,03-11-22 18:19,617,372,172,Rush St & Cedar St,301,Clark St & Schiller St,Subscriber,Male,1962,0
